Word,Meaning
"सर्वसत्तात्मक, सर्वाधिकारवादी, सर्वसत्तावादी",Totalitarian
सर्वाधिकारवादी,Totalistic
योगमापी,Adding machine
"पणगणक, योगमापी",Totalizer
योगमापी,Totaliser
पणगणक,Totalisator
पणगणक,Totalizator
"संपूर्णता, कुल संख्या, कुल मात्रा, समग्रता",Totality
संपूर्णता,Entireness
"जोड़ना, नन्हा बच्चा, अल्प मात्रा",Tot
"डगमग-डगमग चलने वाला बच्चा, नन्हा बच्चा",Toddler
"अनिश्चितता, अपूर्वानुमेय स्थिति",Tossup
बकवास,Bilgewater
बकवास,Tommyrot
बकवास,Tosh
टोरीवाद,Toryism
"संतप्त, उत्पीड़ित",Tormented
"उत्पीड़ित, संतप्त",Tortured
"उत्पीड़क, अत्याचारी",Torturer
"यातना, यंत्रणा, घोर यातना देना, संताप देना",Torture
"कुटिलतापूर्वक, जटिलतापूर्वक",Tortuously
"टेढ़ा-मेढ़ा, जटिल, घुमावदार, पेचीदा, कुटिल",Tortuous
"पेचीदा, जटिल, उलझा हुआ",Tangled
"जटिल, गाँठदार, पेचीदा",Knotty
टॉर्टिला,Tortilla
"हानि, क्षति",Tort
"धड़, धड़-प्रतिमा",Torso
"उत्कट, उष्ण, कठिन",Torrid
"मूसलाधार, वेगप्रवाही, प्रचण्ड",Torrential
मूसलाधार वर्षा,Pelter
"पियक्कड़, मूसलाधार वर्षा",Soaker
आघूर्ण बल,Torsion
आघूर्ण बल,Torque
"आलस, तंद्रा",Torpidity
"आलस, तंद्रा",Torpor
आलस,Torpidness
सुप्त,Hibernating
"प्रसुप्त, सुप्त",Dormant
बवंडर,Twister
"फटा हुआ, विदीर्ण",Torn
"मंच की आड़, अत्याचारी, उत्पीड़क",Tormenter
"मंच की आड़, उत्पीड़क, अत्याचारी",Tormentor
साँड़ से लड़ने वाला,Torero
साँड़ से लड़ने वाला घुड़सवार,Toreador
मशाल-दौड़,Torch race
वूली मुलीन,Woolly mullein
फ़्लैनल मुलीन,Flannel mullein
ग्रेट मुलीन,Great mullein
कॉमन मुलीन,Common mullein
धमनदीप,Blowlamp
धमनदीप,Blowtorch
"गुप्त, उल्टा-पुल्टा",Hugger mugger
उल्टा-पुल्टा,Topsy turvy
"गाय के पैर के ऊपरी हिस्से का मांस, जहाज के पेटे का पानी से ऊपर रहने वाला हिस्सा",Topside
"लुढ़क जाना, लुढ़का देना, गिरा देना, गिर जाना",Topple
"टॉपर, शीर्ष बनाने वाला, सिरा कतरने वाला, सबसे आगे रहने वाला, लाजवाब व्यंग्योक्ति",Topper
स्थलाकृति की दृष्टि से,Topographically
स्थलाकृतिक,Topographic
स्थलाकृतिक,Topographical
स्थानिक तौर पर,Topically
प्रासंगिकता,Topicality
"प्रासंगिक, स्थानिक, विषय का, सामयिक",Topical
टोपी,Topee
टोपी,Topi
"रंग की आखिरी परत, ओवर कोट",Topcoat
"ऊपरी परत, सबसे अच्छा",Topping
"पुखराज, पुखराजी रंग",Topaz
लंबा टोप,Stovepipe
हाई हैट,High hat
सर्वोत्तम,Top hole
खाद बिखेरना,Topdress
खाद की ऊपरी सतह,Top dressing
